"data_pesquisa,id_empresa,rede,endereco_completo,codigo_categoria,id_produto,descricao,preco_regular,preco_atacado,preco_atacado_qtd,preco_promocao,preco_fidelidade"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888900,BATATA SALSA -1 KG,6.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888901,BERINJELA -1 KG,14.95,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888902,BETERRABA -1 KG,4.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888903,BRÓCOLIS -1 UN,6.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888904,CAQUI CAFE -1 KG,27.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888906,CEBOLA -1 KG,5.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888908,CEBOLA ROXA -1 KG,15.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888910,CENOURA -1 KG,5.75,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888912,CHUCHU -1 KG,4.79,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888916,GENGIBRE -1 KG,14.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888917,GOIABA -1 KG,9.49,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888918,INHAME -1 KG,9.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888921,LARANJA BAHIA -1 KG,8.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888925,LIMÃO TAITI -1 KG,7.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888926,MAÇÃ FUJI -1 KG,10.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888927,MAÇÃ GALA -1 KG,11.59,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888929,MAMÃO FORMOSA -1 KG,6.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888930,MAMÃO PAPAYA -1 KG,4.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888931,MANGA PALMER -1 KG,8.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888933,MARACUJÁ -1 KG,13.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888934,MELANCIA -1 KG,3.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888935,MELÃO AMARELO -1 KG,5.79,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888936,MILHO VERDE ( ESPIGA ) -1 BJ,10.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888940,PEPINO -1 KG,6.19,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888941,PEPINO JAPONÊS -1 KG,5.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888943,PÊSSEGO NACIONAL -1 KG,8.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888944,PIMENTÃO VERDE -1 KG,11.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888945,PIMENTÃO VERMELHO -1 KG,25.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888948,QUIABO -1 KG,24.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888950,REPOLHO ROXO -1 UN,6.85,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888951,REPOLHO VERDE -1 UN,9.25,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888952,RÚCULA -1 MC/CX,9.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888954,TANGERINA -1 KG,16.59,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888955,TOMATE CEREJA -1 KG,8.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888956,TOMATE LONGA VIDA -1 KG,7.79,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888958,UVA ITÁLIA -1 KG,16.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888959,UVA NIAGARA -1 KG,14.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888960,VAGEM -1 KG,21.55,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,999991,CERVEJA ANTÁRTICA Lata -350 ML,2.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,999993,CERVEJA BRAHMA Lata -350 ML,2.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,999994,CERVEJA BUDWEISER Lata -350 ML,3.69,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,999995,CERVEJA KAISER Lata -350 ML,2.79,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,999997,CERVEJA SKOL Lata -350 ML,3.29,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,999998,REFRIGERANTE ( + ) BARATO Pet -2 LITRO,5.49,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,999999,REFRIGERANTE CINI Pet -2 LITRO,5.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,1000000,REFRIGERANTE COCA COLA Pet -2 LITRO,9.59,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,9,1000002,REFRIGERANTE PEPSI COLA Pet -2 LITRO,6.19,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111123,AZEITONAS EM CONSERVA SACHÊ  -( + ) BARATO -120 GR,5.55,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111129,BISCOITO MARIA  -( + ) BARATO -400 GR,4.49,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111179,VINAGRE DE ÁLCOOL 750ML -( + ) BARATO -750 ML,1.85,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,555592,MOELA DE FRANGO MIÚDOS CONGELADOS -( + ) BARATO -1 KG,11.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,6,666670,SHAMPOO  -( + ) BARATO -200 ML,11.59,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,777790,ESPONJA DUPLA FACE -( + ) BARATO -3 UN,3.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111181,DOCE DE FRUTAS -( + ) BARATO -400 GR,11.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111154,FUBÁ AMARELO  -( + ) BARATO -1 KG,7.49,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111182,PO PARA PUDIM -( + ) BARATO -50 GR,3.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,555593,BACON -( + ) BARATO -1 KG,34.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,777792,DESINFETANTE LÍQUIDO  -( + ) BARATO -500 ML,7.49,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111183,ÓLEO DE SOJA  -( + ) BARATO -900 ML,13.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,555596,OVOS TIPO GRANDE BRANCO -( + ) BARATO -30 Unidades,18.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,555598,OVOS TIPO GRANDE VERMELHO -( + ) BARATO -10 Unidades,6.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111167,MISTURA INSTANTÂNEA PARA POLENTA  -( + ) BARATO -500 GR,6.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,4,444441,PÃO FRANCÊS - -1 KG,11.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,111163,MACARRÃO C/ OVOS CONCHINHA   -( + ) BARATO -500 GR,5.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,8,888949,RABANETE -1 KG,4.89,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7622210641151,BISCOITO SALGADO PARA LANCHE  -CLUB SOCIAL -144 GR,5.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7622300807399,BISCOITO WAFER BIS -LACTA -126 GR,5.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7891000252819,IOGURTE SACHÊ -CHAMYTO -100 GR,3.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7891000305812,IOGURTE DESNATADO ZERO LACTOSE  -MOLICO -170 GR,3.75,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,7891150064331,SABÃO EM PÓ LAVAGEM PERFEITA CAIXA  -OMO -1.6 KG,32.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7891527069365,POSTA DE TILÁPIA CONGELADA -COPACOL -800 GR,28.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,6,7891528029498,CREME DENTAL TRIPLA LIMPEZA COMPLETA -SORRISO -70 GR,3.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7891910020096,ADOÇANTE EM PO  -UNIAO/FIT -500 GR,5.85,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7891962056500,BISCOITO C/ CHOCOLATE CHOCO BISCUIT  -BAUDUCCO -80 GR,7.29,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7894000050720,MAIONESE LIGHT  -HELLMANNS -500 GR,11.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7896022205539,MACARRÃO ESPAGUETE INTEGRAL -GALO -500 GR,6.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7896038305193,MASSA ALIMENTÍCIA DE ARROZ PENA ZERO GLÚTEN  -URBANO -500 GR,5.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7896038310197,MASSA ALIMENTÍCIA DE ARROZ PARAFUSO ZERO GLÚTEN  -URBANO -500 GR,5.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896058505450,BALA DE GOMA GOMETS MINHOCA SINO ANEL  -DORI -100 GR,3.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,4,7896096530018,PÃO FATIADO BROA DE MILHO ÚMIDA -NINO -450 GR,10.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7896256600094,NATA  -TIROL -300 GR,12.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7896256601275,MANTEIGA PRIMEIRA QUALIDADE COM SAL  -TIROL -200 GR,11.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7896256604528,DOCE DE LEITE ZERO LACTOSE  -TIROL -350 GR,12.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7896275900953,PRESUNTO COZIDO FATIADO   -FRIMESA -200 GR,9.35,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7896275921101,BANHA SUÍNA USO CULINÁRIO -FRIMESA -450 GR,8.85,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896275960896,LEITE CONDENSADO  -FRIMESA -395 GR,6.39,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7896275981952,MANTEIGA EXTRA SEM SAL  -FRIMESA -200 GR,13.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,4,7896338201072,PÃO FATIADO BROA DE CENTEIO ÚMIDA -NINO -450 GR,10.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,7896404600440,SABÃO EM BARRA MULTIUSO DE COCO  -GIRANDO SOL -5 UN,13.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896009301131,ATUM RALADO -COQUEIRO -170 GR,9.55,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7891962053189,TORRADA -BAUDUCCO -142 GR,4.35,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7896389600909,FARINHA DE ARROZ -FAZENDA -1 KG,6.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896894900013,AÇÚCAR REFINADO  -CARAVELAS -1 KG,4.19,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896894900037,AÇÚCAR REFINADO  -CARAVELAS -5 KG,21.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896256604962,LEITE CONDENSADO SEMIDESNATADO -TIROL -395 GR,5.85,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7891079000205,MACARRÃO INSTANTÂNEO  -NISSIN -85 GR,2.39,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7894000050034,MAIONESE -HELLMANNS -500 GR,11.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7622210571601,PO P/ REFRESCO -TANG -18 GR,1.45,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7896625211029,CREAM CHEESE LIGHT -VIGOR -150 GR,10.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7896625211005,CREAM CHEESE TRADICIONAL -VIGOR -150 GR,10.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,6,7891024172537,CONDICIONADOR -PALMOLIVE -350 ML,13.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896038306053,ARROZ PARBOILIZADO -URBANO -1 KG,5.35,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896038306039,ARROZ PARBOILIZADO -URBANO -5 KG,26.59,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896038321056,ARROZ POLIDO  -TIO URBANO -1 KG,5.65,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896038321032,ARROZ POLIDO  -TIO URBANO -5 KG,28.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7891000325131,BOMBOM CHOCOLATE -NESTLE -251 GR,11.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896019112116,CAFE VÁCUO  -DAMASCO -500 GR,15.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896035911144,FARINHA DE MANDIOCA TEMPERADA -AMAFIL -500 GR,6.19,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7891999970053,QUEIJO PARMESÃO RALADO -VIGOR -50 GR,6.75,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7899916905621,SUCO LARANJA NATURAL -NATURAL ONE -2 LITRO,23.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,7891022638004,DETERGENTE LÍQUIDO  -LIMPOL -500 ML,2.75,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,7891035228100,LIMPA VIDROS C/ ÁLCOOL -VEJA -500 ML,13.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,7891035210006,MULTIUSO ORIGINAL -VEJA -500 ML,5.89,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,4,7891962063874,PÃO BISNAGUINHA ORIGINAL -BAUDUCCO -260 GR,9.65,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7622210592750,BISCOITO RECHEADO -TRAKINAS -126 GR,2.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896275960575,CREME DE LEITE -FRIMESA -200 GR,3.95,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7622300860059,GELATINA SORTIDA -ROYAL -25 GR,1.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,4,7896096500431,PÃO FATIADO PARA LANCHE -NINO -400 GR,9.19,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7898171400025,FEIJÃO CARIOCA  -PÉ VERMELHO -1 KG,6.19,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7891097101717,BEBIDA LÁCTEA - Bandeja -BATAVO -540 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7891999904805,LEITE FERMENTADO 06 unidades -VIGOR -450 GR,7.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7898215151999,LEITE CONDENSADO ZERO LACTOSE -PIRACANJUBA -395 GR,7.59,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7896022205522,MACARRÃO PARAFUSO INTEGRAL  -GALO -500 GR,6.25,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7898215152811,LEITE SEMIDESNATADO ZERO LACTOSE  -PIRACANJUBA -1 LITRO,5.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,7896404605506,AGUA SANITÁRIA - CLORO ATIVO  -GIRANDO SOL -5 LITRO,13.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7891999011039,MARGARINA SABOR MANTEIGA C/ SAL -VIGOR -500 GR,8.19,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,7,7896404605483,ÁGUA SANITÁRIA FRASCO VERDE -GIRANDO SOL -1 LITRO,3.15,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7898007290202,FEIJÃO PRETO  -PONTAROLLO PREMIUM -1 KG,7.29,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,6,7896104993941,ABSORVENTE COM ABAS C/8 UNIDADES -MILI -1 PCTE,3.29,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7891000352175,ACHOCOLATADO EM PO  -NESCAU -370 GR,10.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7891079013120,MACARRÃO INSTANTÂNEO COPO  -CUP NOODLES -70 GR,5.25,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,4,7896096500011,PÃO DE FORMA FATIADO COM LEITE -NINO -400 GR,7.45,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,5,7896275940577,HAMBURGUER CARNE BOVINA  -FRIMESA -672 GR,32.90,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896419431053,FARINHA DE TRIGO  -ANACONDA -5 KG,22.50,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,1,7896256600223,LEITE LONGA VIDA INTEGRAL  -TIROL -1 LITRO,3.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7898215151982,CREME DE LEITE ZERO LACTOSE -PIRACANJUBA -200 GR,4.25,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7896256601824,LEITE SEMIDESNATADO ZERO LACTOSE  -TIROL -1 LITRO,3.99,0.00,0,0.00,0.00"
"2023-11-08,103,Angeloni,Av. Rep. Argentina, 900 - Curitiba/PR,2,7896419438014,FARINHA DE TRIGO INTEGRAL -ANACONDA -1 KG,6.15,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111111,AÇÚCAR CRISTAL  -( + ) BARATO -5 KG,19.95,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111112,AÇÚCAR REFINADO  -( + ) BARATO -1 KG,3.99,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111113,AÇÚCAR REFINADO -( + ) BARATO -5 KG,18.95,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111114,AGUA MINERAL -( + ) BARATO -1,5 LITRO,2.99,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111115,ARROZ PARBOILIZADO  -( + ) BARATO -1 KG,4.95,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111116,ARROZ PARBOILIZADO -( + ) BARATO -5 KG,21.95,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111117,ARROZ POLIDO  -( + ) BARATO -1 KG,5.98,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111118,ARROZ POLIDO -( + ) BARATO -5 KG,23.99,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111132,BISCOITO SORTIDO  -( + ) BARATO -350 GR,3.99,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111133,CAFE SOLÚVEL GRANULADO  -( + ) BARATO -50 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,0,Agricer,Rua William Booth 2623 - Boqueirão - Curitiba/PR,1,111134,CAFE VÁCUO  -( + ) BARATO -500 GR,12.98,0.00,0,0.00,0.00"
